modified_id,class_cde,crs_cde,crs_title,parent_crs_cde,parent_crs_dept,crs_status,M,T,W,R,F,begin_time,end_time
10901,3,LNAM 316 01,Colonialisms and Resistance,SOAN 316 01,SOAN,C,M,,W,,,14:30:00,15:50:00
10185,3,ENGL 243 01,Writing Literary Horror,ENGL 243 01,ENGL,C,M,,W,,F,09:00:00,09:50:00
10185,3,HIST 321 01,Comics and History,HIST 321 01,HIST,C,M,,W,,,13:00:00,14:20:00
10185,3,BUSN 225 02,Principles of Marketing,BUSN 225 02,BUSN,C,,T,,R,,09:30:00,10:50:00
10185,3,BUSN 245 02,Principles of Management,BUSN 245 02,BUSN,C,,T,,R,,14:30:00,15:50:00
11605,3,ENTP 220 01,Fundraising & Sales,ENTP 220 01,ENTP,C,,T,,R,,09:30:00,10:50:00
11605,3,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
11605,3,RELG 226 01,Religion and Gender in South Asia,RELG 226 01,RELG,C,,T,,R,,14:30:00,15:50:00
11605,3,PHIL 203 01,Business & Professional Ethics,PHIL 203 01,PHIL,C,M,,W,,,14:30:00,15:50:00
11605,3,FIN 210 02,Financial Management,FIN 210 02,FIN,C,,T,,R,,08:00:00,09:20:00
10937,3,BIOL 120L 01,Organismal Biology,BIOL 120L 01,BIOL,C,M,,W,,F,09:00:00,09:50:00
10937,3,BIOL 120X 01,Organismal Biology Lab,BIOL 120X 01,BIOL,C,,T,,,,12:00:00,15:50:00
10937,3,ECON 110 06,Principles of Economics,ECON 110 06,ECON,C,M,,W,,F,11:00:00,11:50:00
10937,3,NEUR 232 01,Stories from the Spectrum,ENGL 232 01,ENGL,C,M,,W,,F,10:00:00,10:50:00
10937,3,CHEM 320L 01,Physical Chemistry I,CHEM 320L 01,CHEM,C,,T,,R,,09:30:00,10:50:00
10937,3,CHEM 320X 01,Physical Chemistry I Lab,CHEM 320X 01,CHEM,C,,,,R,,12:00:00,15:50:00
11102,3,PHIL 325 01,Major Ethical Theories,PHIL 325 01,PHIL,C,M,,W,,,13:00:00,14:20:00
11102,3,BUSN 245 01,Principles of Management,BUSN 245 01,BUSN,C,,T,,R,,13:00:00,14:20:00
11102,3,BUSN 230 02,Financial Accounting,BUSN 230 02,BUSN,C,,T,,R,,09:30:00,10:50:00
11530,3,RELG 248 01,Crusade & Holy War in Med Europe,HIST 243 01,HIST,C,M,,W,,F,10:00:00,10:50:00
11530,3,PHIL 203 01,Business & Professional Ethics,PHIL 203 01,PHIL,W,M,,W,,,14:30:00,15:50:00
11530,3,POLS 304 01,"Police, Prisons, Power",AFAM 300 01,AFAM,W,,T,,R,,13:00:00,14:20:00
11530,3,POLS 351 01,Justice and the Law,POLS 351 01,POLS,C,,T,,R,,14:30:00,15:50:00
10196,3,POLS 314 01,Comparative Constitutionalism,POLS 314 01,POLS,C,,T,,R,,09:30:00,10:50:00
10196,3,ENGL 360 01,Fiction Writing,ENGL 360 01,ENGL,C,,T,,R,,14:30:00,15:50:00
10196,3,PPCY 150 01,Public Policy Studies,POLS 150 01,POLS,C,,T,,R,,13:00:00,14:20:00
10196,3,COLL 210 01,Intergroup Dialog Facilitator Train,COLL 210 01,COLL,C,,,W,,F,14:30:00,15:50:00
11026,2,BUSN 245 02,Principles of Management,BUSN 245 02,BUSN,C,,T,,R,,14:30:00,15:50:00
11026,2,BUSN 130 01,Applied Statistics,ECON 130 01,ECON,C,M,,W,,F,08:00:00,08:50:00
11026,2,PSYC 330 01,Motivation & Emotion,PSYC 330 01,PSYC,W,M,,W,,F,09:00:00,09:50:00
11026,2,PSYC 222L 02,Research Methods & Statistics II,PSYC 222L 02,PSYC,C,,T,,R,,08:00:00,09:20:00
11026,2,PSYC 222L 02,Research Methods & Statistics II,PSYC 222L 02,PSYC,C,,,W,,,12:00:00,13:50:00
11026,2,SPAN 322 02,Medical Spanish in a Global Context,SPAN 322 02,SPAN,C,M,,W,,F,11:00:00,11:50:00
10059,3,PHYS 420 01,Quantum Mechanics I,PHYS 420 01,PHYS,C,M,,W,,F,14:30:00,15:50:00
10059,3,PHYS 240L 01,Electronics,PHYS 240L 01,PHYS,C,M,,W,,F,11:00:00,11:50:00
10059,3,PHYS 240X 01,Electronics Lab,PHYS 240X 01,PHYS,C,,,,R,,12:00:00,15:50:00
10059,3,ENGL 135 03,Creative Writing,ENGL 135 03,ENGL,C,,T,,R,,09:30:00,10:50:00
10059,3,CSCI 112 01,Computer Science I,CSCI 112 01,CSCI,C,M,,W,,F,13:00:00,14:20:00
11240,3,PSYC 210 01,Developmental Psychology,PSYC 210 01,PSYC,C,,T,,R,,09:30:00,10:50:00
11240,3,PSYC 255 01,Social Psychology,PSYC 255 01,PSYC,C,M,,W,,F,10:00:00,10:50:00
11240,3,SPAN 300 01,Intro Reading Literature Spanish,SPAN 300 01,SPAN,C,,,,R,,19:00:00,21:50:00
11240,3,SPAN 360 01,Peninsular Narrative,SPAN 360 01,SPAN,C,,T,,R,,13:00:00,14:20:00
11755,3,COMM 290 01,Communication Inquiry,COMM 290 01,COMM,C,,T,,R,,13:00:00,14:20:00
11755,3,COMM 287 01,Media Systems and Institutions,COMM 287 01,COMM,C,,T,,R,,09:30:00,10:50:00
11755,3,BUSN 310 01,Marketing Research,BUSN 310 01,BUSN,C,,T,,R,,14:30:00,15:50:00
11755,3,ART 130 01,Elements of Design,ART 130 01,ART,C,M,,W,,,10:00:00,11:50:00
10818,3,BIOL 220L 01,Core: Ecology and Evolution,BIOL 220L 01,BIOL,C,M,,W,,F,10:00:00,10:50:00
10818,3,BIOL 131 01,Bio Inq: Invasion Ecology,BIOL 131 01,BIOL,C,M,,W,,,13:00:00,14:20:00
10818,3,BIOL 220X 02,Ecology and Evolution Lab,BIOL 220X 02,BIOL,C,,,,R,,12:00:00,15:50:00
10818,3,CHEM 220L 02,Organic Chemistry I,CHEM 220L 02,CHEM,C,M,,W,,F,11:00:00,11:50:00
10818,3,CHEM 220X 01,Organic Chemistry I Lab,CHEM 220X 01,CHEM,C,,T,,,,12:00:00,15:50:00
10818,3,ART 105 02,Intro to Digital and Studio Arts,ART 105 02,ART,W,,T,,R,,10:00:00,11:50:00
10381,3,POLS 269 01,Testimony and Trials,POLS 269 01,POLS,C,,T,,R,,09:30:00,10:50:00
10381,3,POLS 130 01,Great Political Ideas,POLS 130 01,POLS,C,M,,W,,,13:00:00,14:20:00
10381,3,POLS 200 01,Methods of Political Research,POLS 200 01,POLS,C,,T,,R,,14:30:00,15:50:00
10381,3,POLS 255 01,Civil Disobedience,POLS 255 01,POLS,C,M,,W,,,14:30:00,15:50:00
10861,3,UNL 10 01,Consortium,UNL 10 01,UNL,C,,,,,,,
10332,3,AFAM 200 01,Black Politics and Protest,AFAM 200 01,AFAM,C,,T,,R,,14:30:00,15:50:00
10332,3,AFAM 258 01,Black is Beautiful,PHIL 258 01,PHIL,C,,,,,F,13:00:00,15:50:00
10332,3,ES 200 01,Chicago Parks,SOAN 200 01,SOAN,W,,T,,R,,09:30:00,10:50:00
10332,3,PSYC 222L 02,Research Methods & Statistics II,PSYC 222L 02,PSYC,C,,T,,R,,08:00:00,09:20:00
10332,3,PSYC 222L 02,Research Methods & Statistics II,PSYC 222L 02,PSYC,C,,,W,,,12:00:00,13:50:00
10332,3,PSYC 330 01,Motivation & Emotion,PSYC 330 01,PSYC,W,M,,W,,F,09:00:00,09:50:00
11384,3,SPAN 322 02,Medical Spanish in a Global Context,SPAN 322 02,SPAN,C,M,,W,,F,11:00:00,11:50:00
11384,3,BUSN 345 01,Organizational Behavior,BUSN 345 01,BUSN,W,,T,,R,,09:30:00,10:50:00
11384,3,BUSN 330 01,Intermediate Accounting,BUSN 330 01,BUSN,W,M,,W,,F,08:00:00,08:50:00
11384,3,BUSN 357 01,Marketing Strategy,BUSN 357 01,BUSN,C,,T,,R,,13:00:00,14:20:00
10351,3,BIOL 305 01,Seminar in Cell & Molecular Biology,BIOL 305 01,BIOL,C,M,,W,,F,09:00:00,09:50:00
10351,3,PSYC 222L 02,Research Methods & Statistics II,PSYC 222L 02,PSYC,C,,T,,R,,08:00:00,09:20:00
10351,3,PSYC 222L 02,Research Methods & Statistics II,PSYC 222L 02,PSYC,C,,,W,,,12:00:00,13:50:00
10351,3,ECON 110 04,Principles of Economics,ECON 110 04,ECON,C,M,,W,,F,10:00:00,10:50:00
10351,3,PHIL 203 01,Business & Professional Ethics,PHIL 203 01,PHIL,C,M,,W,,,14:30:00,15:50:00
11766,3,CHEM 300L 01,Biochemistry,CHEM 300L 01,CHEM,W,M,,W,,F,09:00:00,09:50:00
11766,3,CHEM 300X 03,Biochemistry Lab,CHEM 300X 03,CHEM,W,,,,R,,12:00:00,15:50:00
11766,3,PSYC 210 01,Developmental Psychology,PSYC 210 01,PSYC,C,,T,,R,,09:30:00,10:50:00
11766,3,ES 236 01,Environmental Politics and Policy,ES 236 01,ES,C,,,W,,F,13:00:00,14:20:00
11766,3,BIOL 315 01,Topics in Ecology and Evolution,BIOL 315 01,BIOL,C,M,,W,,F,10:00:00,10:50:00
11766,3,ES 215 01,Environmental Psychology,PSYC 215 01,PSYC,W,,T,,,,12:00:00,15:50:00
11303,2,AFAM 317 01,History of Black Television,HIST 317 01,HIST,W,,T,,R,,19:00:00,20:20:00
11303,2,RELG 226 01,Religion and Gender in South Asia,RELG 226 01,RELG,C,,T,,R,,14:30:00,15:50:00
11303,2,ES 120 01,Intro to Environmental Sciences,ES 120 01,ES,C,,T,,R,,09:30:00,10:50:00
11303,2,ES 381L 01,Lake Forestry,ES 381L 01,ES,C,,,W,,,12:00:00,15:50:00
11567,2,BUSN 250 01,Business Information Systems,BUSN 250 01,BUSN,C,M,,W,,F,10:00:00,10:50:00
11567,2,PHIL 203 01,Business & Professional Ethics,PHIL 203 01,PHIL,W,M,,W,,,14:30:00,15:50:00
11567,2,BUSN 330 01,Intermediate Accounting,BUSN 330 01,BUSN,C,M,,W,,F,08:00:00,08:50:00
11567,2,AFAM 216 01,African American Literature I,ENGL 216 01,ENGL,C,,,W,,,19:00:00,21:50:00
11340,3,MUSC 108 01,Chamber Orchestra,MUSC 108 01,MUSC,C,,T,,R,,16:00:00,17:50:00
11340,3,ES 220L 01,"Evolution, Ecology, and Environment",ES 220L 01,ES,C,M,,W,,F,09:00:00,09:50:00
11340,3,ES 220X 01,Evolution/Ecology/Environment Lab,ES 220X 01,ES,C,M,,,,,12:00:00,15:50:00
11340,3,ES 236 01,Environmental Politics and Policy,ES 236 01,ES,W,,,W,,F,13:00:00,14:20:00
11340,3,ES 234 01,Historical Geology,ES 234 01,ES,C,M,,W,,F,11:00:00,11:50:00
11340,3,ENGL 204 01,Diverse Voices 19th-c U.S. Lit,ENGL 204 01,ENGL,C,,T,,R,,13:00:00,14:20:00
10366,3,BUSN 345 01,Organizational Behavior,BUSN 345 01,BUSN,C,,T,,R,,09:30:00,10:50:00
10366,3,SPAN 255 01,Conversation and Composition,SPAN 255 01,SPAN,C,M,,W,,,13:00:00,14:20:00
10366,3,BIOL 106 01,Nutrition and the Human Body,BIOL 106 01,BIOL,C,M,,W,,F,09:00:00,09:50:00
10366,3,ENTP 250 01,Small Bus Leadership & Management,ENTP 250 01,ENTP,W,,T,,R,,13:00:00,14:20:00
10366,3,ENTP 260 01,"Develop, Protect & Monetize IP",ENTP 260 01,ENTP,C,,T,,R,,14:30:00,15:50:00
11293,3,FIN 320 02,Investments,FIN 320 02,FIN,C,,T,,R,,09:30:00,10:50:00
11293,3,FIN 250 01,Business Information Systems,BUSN 250 01,BUSN,C,M,,W,,F,10:00:00,10:50:00
11293,3,LNAM 180 01,Intro to Latin American and Latinx,LNAM 180 01,LNAM,C,M,,W,,,13:00:00,14:20:00
11293,3,SPAN 360 01,Peninsular Narrative,SPAN 360 01,SPAN,C,,T,,R,,13:00:00,14:20:00
11796,3,ART 253 01,Graphic and Digital Design,ART 253 01,ART,W,,T,,R,,13:00:00,15:20:00
11796,3,MATH 230 01,Abstract & Discrete Mathematics,MATH 230 01,MATH,C,M,,W,,F,14:30:00,15:50:00
11796,3,ART 240 01,Digital Photography,ART 240 01,ART,C,,T,,R,,19:00:00,21:20:00
11796,3,CSCI 325 01,Artificial Intelligence,CSCI 325 01,CSCI,C,M,,W,,F,11:00:00,11:50:00
11611,3,CHEM 115X 02,Chemistry I Lab,CHEM 115X 02,CHEM,C,,T,,,,12:00:00,15:50:00
11611,3,CHEM 115L 01,Chemistry I,CHEM 115L 01,CHEM,C,M,,W,,F,09:00:00,09:50:00
11611,3,PHYS 240L 01,Electronics,PHYS 240L 01,PHYS,C,M,,W,,F,11:00:00,11:50:00
11611,3,PHYS 240X 01,Electronics Lab,PHYS 240X 01,PHYS,C,,,,R,,12:00:00,15:50:00
11611,3,CSCI 250 01,Programming for Data Applications,CSCI 250 01,CSCI,C,,T,,R,,09:30:00,10:50:00
11611,3,MATH 350 01,Mathematical Probability,MATH 350 01,MATH,C,M,,W,,F,13:00:00,14:20:00
10411,3,ENTP 110 03,Design Thinking & Problem Solving,ENTP 110 03,ENTP,C,M,,,,,19:00:00,21:50:00
10411,3,ART 253 01,Graphic and Digital Design,ART 253 01,ART,W,,T,,R,,13:00:00,15:20:00
10411,3,ART 233 01,Sculpture,ART 233 01,ART,C,M,,W,,,09:30:00,11:50:00
10411,3,CSCI 212 01,Computer Science II,CSCI 212 01,CSCI,C,,,W,,F,13:00:00,14:20:00
10411,3,ASIA 200 01,Origins of East Asia,HIST 212 01,HIST,C,,T,,R,,09:30:00,10:50:00
10930,3,PSYC 250 01,Community Psychology,PSYC 250 01,PSYC,W,,T,,R,,14:30:00,15:50:00
10930,3,ENGL 212 01,"Romantics, Rebels, and Bohemians",ENGL 212 01,ENGL,C,,T,,R,,13:00:00,14:20:00
10930,3,PSYC 360 01,Cognitive Psychology,PSYC 360 01,PSYC,W,M,,W,,F,08:00:00,08:50:00
10930,3,ENGL 135 01,Creative Writing,ENGL 135 01,ENGL,C,M,,W,,,13:00:00,14:20:00
10930,3,ECON 110 04,Principles of Economics,ECON 110 04,ECON,C,M,,W,,F,10:00:00,10:50:00
10930,3,ECON 130 02,Applied Statistics,ECON 130 02,ECON,C,M,,W,,F,09:00:00,09:50:00
11431,3,SOAN 372 01,Queer Theory,SOAN 372 01,SOAN,C,,T,,R,,13:00:00,14:20:00
11431,3,RELG 226 01,Religion and Gender in South Asia,RELG 226 01,RELG,C,,T,,R,,14:30:00,15:50:00
11431,3,THTR 200 01,Production Practicum,THTR 200 01,THTR,C,,,,,,,
11431,3,PSYC 210 01,Developmental Psychology,PSYC 210 01,PSYC,C,,T,,R,,09:30:00,10:50:00
11431,3,THTR 391 01,Tutorial,THTR 391 01,THTR,C,,,,,,,
10316,3,PHIL 208 01,Death,PHIL 208 01,PHIL,C,,T,,R,,09:30:00,10:50:00
10316,3,PSYC 215 01,Environmental Psychology,PSYC 215 01,PSYC,C,,T,,,,12:00:00,15:50:00
10316,3,PSYC 360 01,Cognitive Psychology,PSYC 360 01,PSYC,C,M,,W,,F,08:00:00,08:50:00
10316,3,SOAN 320 01,Soc Research: Qualitative Methods,SOAN 320 01,SOAN,C,M,,W,R,,11:00:00,11:50:00
10316,3,SOAN 320X 02,Soc Rsch: Qualitative Methods Lab,SOAN 320X 02,SOAN,C,M,,,,,14:00:00,15:50:00
10297,3,PSYC 360 01,Cognitive Psychology,PSYC 360 01,PSYC,C,M,,W,,F,08:00:00,08:50:00
10297,3,NEUR 232 01,Stories from the Spectrum,ENGL 232 01,ENGL,W,M,,W,,F,10:00:00,10:50:00
10297,3,ART 240 01,Digital Photography,ART 240 01,ART,W,,T,,R,,19:00:00,21:20:00
10297,3,COMM 290 01,Communication Inquiry,COMM 290 01,COMM,C,,T,,R,,13:00:00,14:20:00
10297,3,SOAN 206 01,Introduction to Disability Studies,SOAN 206 01,SOAN,C,M,,W,,F,09:00:00,09:50:00
10297,3,COMM 370 01,Feminism and Pop Culture,COMM 370 01,COMM,C,M,,W,,,14:30:00,15:50:00
11444,3,BUSN 250 01,Business Information Systems,BUSN 250 01,BUSN,C,M,,W,,F,10:00:00,10:50:00
11444,3,CSCI 112 01,Computer Science I,CSCI 112 01,CSCI,C,M,,W,,F,13:00:00,14:20:00
11444,3,MATH 110 03,Calculus I,MATH 110 03,MATH,C,M,T,W,,F,08:00:00,08:50:00
11444,3,ARTH 200 01,New Media Art and Design,ARTH 200 01,ARTH,C,M,,W,,F,09:00:00,09:50:00
11442,3,COMM 290 01,Communication Inquiry,COMM 290 01,COMM,C,,T,,R,,13:00:00,14:20:00
11442,3,ENTP 220 01,Fundraising & Sales,ENTP 220 01,ENTP,C,,T,,R,,09:30:00,10:50:00
11442,3,BUSN 325 01,Digital Marketing & Analytics,BUSN 325 01,BUSN,C,,,,R,,19:00:00,21:50:00
11442,3,PHIL 203 01,Business & Professional Ethics,PHIL 203 01,PHIL,C,M,,W,,,14:30:00,15:50:00
11516,3,ECON 130 02,Applied Statistics,ECON 130 02,ECON,C,M,,W,,F,09:00:00,09:50:00
11516,3,ES 236 01,Environmental Politics and Policy,ES 236 01,ES,C,,,W,,F,13:00:00,14:20:00
11516,3,POLS 255 01,Civil Disobedience,POLS 255 01,POLS,C,M,,W,,,14:30:00,15:50:00
11516,3,BIOL 342L 01,Developmental Biology,BIOL 342L 01,BIOL,C,,T,,R,,09:30:00,10:50:00
11516,3,BIOL 342X 01,Developmental Biology Lab,BIOL 342X 01,BIOL,C,,,,R,,12:00:00,15:50:00
11807,4,UNL 10 01,Consortium,UNL 10 01,UNL,C,,,,,,,
11807,4,EXPR 001 01,Experiential Learning Project,EXPR 001 01,EXPR,C,,,,,,,
10771,3,PSYC 330 01,Motivation & Emotion,PSYC 330 01,PSYC,C,M,,W,,F,09:00:00,09:50:00
10771,3,PSYC 250 01,Community Psychology,PSYC 250 01,PSYC,C,,T,,R,,14:30:00,15:50:00
10771,3,SPAN 322 02,Medical Spanish in a Global Context,SPAN 322 02,SPAN,C,M,,W,,F,11:00:00,11:50:00
10771,3,SPAN 300 01,Intro Reading Literature Spanish,SPAN 300 01,SPAN,C,,,,R,,19:00:00,21:50:00
10261,3,UNL 10 01,Consortium,UNL 10 01,UNL,C,,,,,,,
10240,3,POLS 351 01,Justice and the Law,POLS 351 01,POLS,C,,T,,R,,14:30:00,15:50:00
10240,3,THTR 105 01,Introduction to Dance,THTR 105 01,THTR,C,,T,,R,,08:00:00,09:20:00
10240,3,SOAN 200 01,Chicago Parks,SOAN 200 01,SOAN,C,,T,,R,,09:30:00,10:50:00
10240,3,PHIL 156 01,Logic and Styles of Arguments,PHIL 156 01,PHIL,C,,T,,R,,13:00:00,14:20:00
10855,3,PHYS 240L 01,Electronics,PHYS 240L 01,PHYS,C,M,,W,,F,11:00:00,11:50:00
10855,3,PHYS 420 01,Quantum Mechanics I,PHYS 420 01,PHYS,C,M,,W,,F,14:30:00,15:50:00
10855,3,PHYS 240X 01,Electronics Lab,PHYS 240X 01,PHYS,C,,,,R,,12:00:00,15:50:00
10855,3,MATH 150 01,Intro Probability & Statistics,MATH 150 01,MATH,C,M,,W,,F,09:00:00,09:50:00
10855,3,AFAM 110 01,Intro to African American Studies,AFAM 110 01,AFAM,C,,T,,R,,09:30:00,10:50:00
10071,4,PSYC 360 01,Cognitive Psychology,PSYC 360 01,PSYC,C,M,,W,,F,08:00:00,08:50:00
10071,4,PSYC 445 01,"Psych of Sound, Speech, and Music",PSYC 445 01,PSYC,C,,T,,R,,08:00:00,09:20:00
10071,4,IREL 348 01,International Law,POLS 348 01,POLS,C,M,,W,,F,11:00:00,11:50:00
10071,4,MUSC 352 01,Form and Tonal Analysis,MUSC 352 01,MUSC,C,,T,,R,,13:00:00,14:20:00
10398,3,MATH 250 01,Intro to Statistical Programming,MATH 250 01,MATH,W,M,,W,,F,10:00:00,10:50:00
10398,3,CSCI 250 01,Programming for Data Applications,CSCI 250 01,CSCI,C,,T,,R,,09:30:00,10:50:00
10398,3,CSCI 212 01,Computer Science II,CSCI 212 01,CSCI,C,,,W,,F,13:00:00,14:20:00
10398,3,ECON 210 01,Microeconomic Theory,ECON 210 01,ECON,C,M,,W,,F,09:00:00,09:50:00
10259,4,NEUR 302L 01,Neuroscience: Brain to Behavior,NEUR 302L 01,NEUR,C,,T,,R,,08:00:00,09:20:00
10259,4,BMB 300X 03,Biochemistry Lab,CHEM 300X 03,CHEM,C,,,,R,,12:00:00,15:50:00
10259,4,BMB 300L 01,Biochemistry,CHEM 300L 01,CHEM,C,M,,W,,F,09:00:00,09:50:00
10259,4,NEUR 302X 01,Brain to Behavior Lab,NEUR 302X 01,NEUR,C,,T,,,,14:00:00,15:50:00
10259,4,CSCI 112 01,Computer Science I,CSCI 112 01,CSCI,C,M,,W,,F,13:00:00,14:20:00
10051,3,PHIL 156 01,Logic and Styles of Arguments,PHIL 156 01,PHIL,C,,T,,R,,13:00:00,14:20:00
10051,3,LCTR 200 01,Collage Magazine,LCTR 200 01,LCTR,C,,,,,,,
10051,3,MUSC 108 01,Chamber Orchestra,MUSC 108 01,MUSC,C,,T,,R,,16:00:00,17:50:00
10051,3,POLS 260 01,Introduction to Legal Studies,POLS 260 01,POLS,C,,T,,R,,08:00:00,09:20:00
10051,3,MATH 104 01,Elem Math from Advanced Standpoint,MATH 104 01,MATH,C,,,W,,,19:00:00,21:50:00
10051,3,ARTH 338 01,Contemporary Exhibition Practices,ARTH 338 01,ARTH,C,,,,,F,13:00:00,15:50:00
10618,3,BUSN 310 01,Marketing Research,BUSN 310 01,BUSN,C,,T,,R,,14:30:00,15:50:00
10618,3,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
10618,3,ART 130 01,Elements of Design,ART 130 01,ART,C,M,,W,,,10:00:00,11:50:00
10618,3,ARTH 218 01,Twentieth Century Art,ARTH 218 01,ARTH,C,,T,,R,,09:00:00,10:20:00
10618,3,PHYS 103 01,Astronomy: Planetary Systems,PHYS 103 01,PHYS,C,,T,,R,,13:00:00,14:20:00
10979,3,UNL 10 01,Consortium,UNL 10 01,UNL,C,,,,,,,
10979,3,EXPR 001 01,Experiential Learning Project,EXPR 001 01,EXPR,C,,,,,,,
10471,3,FREN 270 01,Translation & Creative Writing,FREN 270 01,FREN,C,M,,W,,,14:30:00,15:50:00
10471,3,IREL 348 01,International Law,POLS 348 01,POLS,C,M,,W,,F,11:00:00,11:50:00
10471,3,IREL 242 01,Politics of the Global South,POLS 242 01,POLS,C,,T,,R,,13:00:00,14:20:00
10471,3,ES 120 01,Intro to Environmental Sciences,ES 120 01,ES,C,,T,,R,,09:30:00,10:50:00
10471,3,MUSC 105 01,Sylvan Singers,MUSC 105 01,MUSC,C,M,T,W,R,,12:00:00,12:50:00
11427,4,POLS 304 01,"Police, Prisons, Power",AFAM 300 01,AFAM,C,,T,,R,,13:00:00,14:20:00
11427,4,MUSC 251 01,Music Theory I,MUSC 251 01,MUSC,C,M,T,W,R,F,11:00:00,11:50:00
11427,4,POLS 269 01,Testimony and Trials,POLS 269 01,POLS,C,,T,,R,,09:30:00,10:50:00
11427,4,PSYC 465 01,"Drugs, Substance Use, and Addiction",PSYC 465 01,PSYC,W,M,,W,,,14:30:00,15:50:00
11427,4,PSYC 330 01,Motivation & Emotion,PSYC 330 01,PSYC,C,M,,W,,F,09:00:00,09:50:00
11526,4,BMB 300L 01,Biochemistry,CHEM 300L 01,CHEM,C,M,,W,,F,09:00:00,09:50:00
11526,4,BMB 300X 02,Biochemistry Lab,CHEM 300X 02,CHEM,C,,,W,,,12:00:00,15:50:00
11526,4,ENGL 232 01,Stories from the Spectrum,ENGL 232 01,ENGL,C,M,,W,,F,10:00:00,10:50:00
11526,4,POLS 219 01,Politics of Latin America,POLS 219 01,POLS,C,M,,W,,F,11:00:00,11:50:00
11526,4,BIOL 485 01,Sr Sem: The Nobel Prizes,BIOL 485 01,BIOL,C,,,,,F,13:00:00,15:50:00
10939,4,CSCI 112 01,Computer Science I,CSCI 112 01,CSCI,C,M,,W,,F,13:00:00,14:20:00
10939,4,MATH 210 01,Multivariable Calculus,MATH 210 01,MATH,C,M,,W,R,F,10:00:00,10:50:00
10939,4,ECON 391 01,Tutorial,ECON 391 01,ECON,C,,,,,,,
11068,3,CHEM 220L 01,Organic Chemistry I,CHEM 220L 01,CHEM,C,M,,W,,F,10:00:00,10:50:00
11068,3,PSYC 372 01,"Pharmacology: Drug, Brain, Behavior",NEUR 372 01,NEUR,W,M,,,,,19:00:00,21:50:00
11068,3,ART 105 02,Intro to Digital and Studio Arts,ART 105 02,ART,W,,T,,R,,10:00:00,11:50:00
11068,3,CHEM 220X 02,Organic Chemistry I Lab,CHEM 220X 02,CHEM,C,,,W,,,12:00:00,15:50:00
11068,3,NEUR 302X 02,Brain to Behavior Lab,NEUR 302X 02,NEUR,C,,,,R,,14:00:00,15:50:00
11068,3,NEUR 302L 01,Neuroscience: Brain to Behavior,NEUR 302L 01,NEUR,C,,T,,R,,08:00:00,09:20:00
11491,3,POLS 130 01,Great Political Ideas,POLS 130 01,POLS,C,M,,W,,,13:00:00,14:20:00
11491,3,POLS 200 01,Methods of Political Research,POLS 200 01,POLS,C,,T,,R,,14:30:00,15:50:00
11491,3,FIN 130 02,Applied Statistics,ECON 130 02,ECON,C,M,,W,,F,09:00:00,09:50:00
11491,3,BUSN 230 02,Financial Accounting,BUSN 230 02,BUSN,C,,T,,R,,09:30:00,10:50:00
10420,3,CHEM 220L 01,Organic Chemistry I,CHEM 220L 01,CHEM,C,M,,W,,F,10:00:00,10:50:00
10420,3,BIOL 305 01,Seminar in Cell & Molecular Biology,BIOL 305 01,BIOL,C,M,,W,,F,09:00:00,09:50:00
10420,3,PHYS 114X 04,Physics I Lab,PHYS 114X 04,PHYS,C,,,,R,,12:00:00,15:50:00
10420,3,CHEM 220X 01,Organic Chemistry I Lab,CHEM 220X 01,CHEM,C,,T,,,,12:00:00,15:50:00
10420,3,PHYS 110L 01,Introductory Physics I,PHYS 110L 01,PHYS,C,M,,W,,F,08:00:00,08:50:00
10420,3,MATH 150 02,Intro Probability & Statistics,MATH 150 02,MATH,C,M,,W,,,14:30:00,15:50:00
10554,4,POLS 487 01,"Money, Inequality and Power",POLS 487 01,POLS,C,M,,W,,,13:00:00,14:20:00
10554,4,POLS 324 01,Public Opinion,POLS 324 01,POLS,C,M,,W,,F,11:00:00,11:50:00
10554,4,SOAN 235 01,Racism and Ethnic Relations,SOAN 235 01,SOAN,C,,T,,R,,14:30:00,15:50:00
10554,4,HIST 317 01,History of Black Television,HIST 317 01,HIST,C,,T,,R,,19:00:00,20:20:00
11205,3,ECON 210 01,Microeconomic Theory,ECON 210 01,ECON,C,M,,W,,F,09:00:00,09:50:00
11205,3,ECON 220 01,Macroeconomic Theory,ECON 220 01,ECON,C,,T,,R,,13:00:00,14:20:00
11205,3,BUSN 331 01,Managerial Accounting,BUSN 331 01,BUSN,C,,T,,R,,14:30:00,15:50:00
11205,3,MATH 250 01,Intro to Statistical Programming,MATH 250 01,MATH,C,M,,W,,F,10:00:00,10:50:00
11552,3,SOAN 200 01,Chicago Parks,SOAN 200 01,SOAN,C,,T,,R,,09:30:00,10:50:00
11552,3,PHIL 156 01,Logic and Styles of Arguments,PHIL 156 01,PHIL,C,,T,,R,,13:00:00,14:20:00
11552,3,THTR 105 01,Introduction to Dance,THTR 105 01,THTR,C,,T,,R,,08:00:00,09:20:00
11552,3,POLS 351 01,Justice and the Law,POLS 351 01,POLS,C,,T,,R,,14:30:00,15:50:00
11157,3,BIOL 120X 01,Organismal Biology Lab,BIOL 120X 01,BIOL,C,,T,,,,12:00:00,15:50:00
11157,3,BIOL 120L 02,Organismal Biology,BIOL 120L 02,BIOL,C,M,,W,,F,10:00:00,10:50:00
